"densite1","YEsp1","YEsp2","Ytot","YEsp1sd","YEsp2sd","Ytotsd","Semprop1","QNtot","QNupttot","QNuptleg","QNfix","Yprop1","mix","sc","Mng","keysc","Ypur1","Ypur2","RY1","RY2","RYT","Ytheo","OY","LER1","LER2","LER","RYtheo1","RYtheo2","deltaRY1","deltaRY2","CE","SE"
"nonFixSimTest-nonFixSimTest 61-55.721",400,1053.23146966667,0,1053.23146966667,8.90342301118752,0,8.90342301118752,1,28.4768878666667,28.4768878666667,28.4768878666667,0,1,"nonFixSimTest-nonFixSimTest","61-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-55",1053.23146966667,1076.58294733333,1,0,1,1053.23146966667,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 61-82.722",0,0,1065.12574,1065.12574,0,12.5337780903478,12.5337780903478,0,28.7483666166667,28.7483666166667,0,0,0,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0,1,1,1065.12574,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 61-82.723",50,158.986215833333,930.5826403,1089.568856,20.9860837017016,29.4052071110934,15.2680640146427,0.125,28.8688313333333,28.8688313333333,3.540505314,0,0.145990389666667,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0.138743527615791,0.873683364651389,1.01242689226718,1075.22252929167,14.3463267083339,0.147863545919252,0.865479112415035,1.01334265821028,0.125,0.875,0.0137435276157912,-0.00131663534861148,13.7380896730679,1.21647433719784
"nonFixSimTest-nonFixSimTest 61-82.724",100,317.0579312,785.8840224,1102.94195366667,42.6480613759127,37.3547169601615,8.66174021483875,0.25,28.8700708066667,28.8700708066667,7.140155218,0,0.287340362666667,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0.276688992204002,0.737832157168599,1.0145211493726,1085.31931858333,17.6226350833376,0.292133315763563,0.724103965481619,1.01623728130661,0.25,0.75,0.0266889922040018,-0.0121678428314013,16.0533179130935,3.138634207148
"nonFixSimTest-nonFixSimTest 61-82.725",200,490.361490533333,640.354689566667,1130.71618,50.2252211721062,46.4415140454252,4.77045128376127,0.5,28.7825334266667,28.7825334266667,10.8107401093333,0,0.433577073333333,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0.427926928425376,0.601201027745951,1.02912795617133,1105.51289716666,25.2032828333349,0.443560171744796,0.579237647256619,1.02279781891096,0.5,0.5,-0.0720730715746243,0.101201027745951,32.2013312155074,-13.9960965643448
"nonFixSimTest-nonFixSimTest 61-82.726",300,579.931704733333,514.781135266667,1094.71283966667,35.4566316824627,26.8286537928905,12.5144395763139,0.75,28.48630529,28.48630529,12.9555385233333,0,0.529610517333333,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0.506092745645893,0.483305506509182,0.989398252155075,1125.70647575,-30.9936360833274,0.515171332160061,0.457296059280192,0.972467391144145,0.75,0.25,-0.243907254354107,0.233305506509182,-11.7203689750736,-38.5465335498475
"nonFixSimTest-nonFixSimTest 61-82.727",350,797.057226633333,284.071094933333,1081.12832166667,73.5299698245931,46.1477974869971,32.0347860004391,0.875,27.8862579133333,27.8862579133333,18.44160444,0,0.736451468333333,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,0.69557307691817,0.266701934114683,0.962275011032853,1135.80326504166,-54.6749433749937,0.70175641430657,0.250105897453035,0.951862311847652,0.875,0.125,-0.17942692308183,0.141701934114683,-41.7054618486507,-25.9389632526942
"nonFixSimTest-nonFixSimTest 61-82.728",400,1145.90005433333,0,1145.90005433333,2.76427145774369,0,2.76427145774369,1,28.65541015,28.65541015,28.65541015,0,1,"nonFixSimTest-nonFixSimTest","61-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 61-82",1145.90005433333,1065.12574,1,0,1,1145.90005433333,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 62-55.729",0,0,1108.85215,1108.85215,0,1.40569834907491,1.40569834907491,0,28.93207088,28.93207088,0,0,0,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0,1,1,1108.85215,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 62-55.730",50,16.4499521233333,1093.45291833333,1109.90287033333,1.16847480291429,21.5953981224061,20.784210964259,0.125,29.1898551033333,29.1898551033333,0.291617141666667,0,0.01483339,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0.0155084738216047,0.986112457222841,1.00162093104445,1102.834049625,7.06882070832989,0.0149160720318046,0.991493614751141,1.00640968667111,0.125,0.875,-0.109491526178395,0.111112457222841,1.75835317072946,10.6209353218678
"nonFixSimTest-nonFixSimTest 62-55.731",100,32.53054464,1081.76722466667,1114.29776966667,1.98402396440952,14.2535823527813,13.4455291380855,0.25,29.3529331366667,29.3529331366667,0.564635457666667,0,0.029201441,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0.0306687275543119,0.975573907365982,1.00624263492029,1096.81594925,17.4818204166702,0.0296590733041804,0.986279626409864,1.01593870004227,0.25,0.75,-0.219331272445688,0.225573907365982,6.77188393881382,21.4198722357124
"nonFixSimTest-nonFixSimTest 62-55.732",200,73.9474702733333,1075.01052433333,1148.957995,5.56897579055466,18.9275502236251,15.2937057136954,0.5,30.2111929766667,30.2111929766667,1.28685885733333,0,0.0643913733333333,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0.0697152428353391,0.969480488749857,1.0391957315852,1084.7797485,64.1782464999999,0.0681681884046836,0.990994278626441,1.05916246739372,0.5,0.5,-0.430284757164661,0.469480488749857,42.5187358512629,43.319020510801
"nonFixSimTest-nonFixSimTest 62-55.733",300,168.8142305,899.5891403,1068.40337066667,2.96809689895839,27.9228413631682,25.9698043663821,0.75,29.96213589,29.96213589,3.26235310133333,0,0.158096272666667,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0.159152504201519,0.811279610451222,0.970432114652741,1072.74354775,-4.34017708332999,0.157366810412494,0.838587323304644,0.995954133592849,0.75,0.25,-0.590847495798481,0.561279610451222,-32.0746432306759,55.4689325613519
"nonFixSimTest-nonFixSimTest 62-55.734",350,353.1196981,611.036510933333,964.156209,6.58866848213248,19.2673774045836,20.8422805838678,0.875,29.1782280233333,29.1782280233333,8.45357265266667,0,0.366324205666667,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,0.332909637232861,0.551053186787195,0.883962824020056,1066.725447375,-102.569238375,0.331031474845714,0.572815162924043,0.903846637738508,0.875,0.125,-0.542090362767139,0.426053186787195,-125.874778576174,46.6110804690141
"nonFixSimTest-nonFixSimTest 62-55.735",400,1060.707347,0,1060.707347,32.6723314489772,0,32.6723314489772,1,28.47767729,28.47767729,28.47767729,0,1,"nonFixSimTest-nonFixSimTest","62-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-55",1060.707347,1108.85215,1,0,1,1060.707347,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 62-82.736",0,0,1115.26275033333,1115.26275033333,0,1.42442375952252,1.42442375952252,0,29.0985130366667,29.0985130366667,0,0,0,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0,1,1,1115.26275033333,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 62-82.737",50,147.917865066667,984.3033204,1132.22118566667,8.3893508119554,6.30088040186672,4.88446424803031,0.125,29.0105423333333,29.0105423333333,3.130644437,0,0.130631354666667,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0.129568593061086,0.882575267671955,1.01214386073304,1118.55718258333,13.66400308334,0.132239877737004,0.879975861517184,1.01221573943299,0.125,0.875,0.0045685930610857,0.00757526767195549,13.7036240265502,-0.079242286426445
"nonFixSimTest-nonFixSimTest 62-82.738",100,302.977717433333,842.1955139,1145.17323133333,8.39975771136447,4.97454869502384,4.23558405918311,0.25,29.0233263433333,29.0233263433333,6.56560529933333,0,0.264555575333333,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0.265393206959843,0.755154346944955,1.0205475539048,1121.85161483333,23.3216165000001,0.270069333080512,0.750719170667791,1.0207885037483,0.25,0.75,0.0153932069598434,0.00515434694495487,23.186691577458,0.269849845090273
"nonFixSimTest-nonFixSimTest 62-82.739",200,472.609610866667,679.034936,1151.64454666667,40.3832756232325,28.7599626087748,16.2356783554932,0.5,28.8453833666667,28.8453833666667,10.1805632946667,0,0.410166452666667,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0.413982194236932,0.608856465256326,1.02283865949326,1128.44047933333,23.2040673333402,0.418816605325856,0.601746346782213,1.02056295193084,0.5,0.5,-0.0860178057630679,0.108856465256326,25.7720678659032,-5.13600066513226
"nonFixSimTest-nonFixSimTest 62-82.740",300,548.494751633333,569.212524166667,1117.707276,25.4761825529743,3.63165792271923,27.2653713283709,0.75,28.6873838766667,28.6873838766667,11.8613472366667,0,0.490560551666667,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0.480453752077142,0.510384233667394,0.990837985744536,1135.02934383333,-17.3220678333298,0.483242794217904,0.501495866392553,0.984738660786665,0.75,0.25,-0.269546247922858,0.260384233667394,-10.3387877580942,-13.9665605504717
"nonFixSimTest-nonFixSimTest 62-82.741",350,740.633486366667,354.556157533333,1095.189644,8.44438685955906,9.36049463913244,10.6541788852102,0.875,28.3856235233333,28.3856235233333,16.9372743233333,0,0.676276101,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,0.648757597733074,0.317912668944931,0.966670266678005,1138.32377608333,-43.1341320833299,0.650635172459448,0.311472153163019,0.962107325710315,0.875,0.125,-0.226242402266926,0.192912668944931,-37.6106202459244,-11.0470238748111
"nonFixSimTest-nonFixSimTest 62-82.742",400,1141.61820833333,0,1141.61820833333,29.7758155760501,0,29.7758155760501,1,28.6445450166667,28.6445450166667,28.6445450166667,0,1,"nonFixSimTest-nonFixSimTest","62-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 62-82",1141.61820833333,1115.26275033333,1,0,1,1141.61820833333,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 63-55.743",0,0,1199.21850466667,1199.21850466667,0,5.44523001535604,5.44523001535604,0,29.6929294133333,29.6929294133333,0,0,0,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0,1,1,1199.21850466667,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 63-55.744",50,19.3374741066667,1196.79454433333,1216.13201833333,2.27869164119956,9.82167040163433,11.4198504031995,0.125,29.98129065,29.98129065,0.318280086666667,0,0.015892856,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0.0184623527051081,0.997978716702663,1.01644106940777,1180.24123141667,35.8907869166601,0.0163843404144215,1.01402536403239,1.03040970435644,0.125,0.875,-0.106537647294892,0.122978716702663,18.4684080036143,34.8447580394245
"nonFixSimTest-nonFixSimTest 63-55.745",100,32.05245785,1172.989488,1205.04194633333,3.20344748056461,9.53873083313787,6.3354520441371,0.25,30.0912010566667,30.0912010566667,0.552317201,0,0.026608452,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0.0306019172218722,0.978128242213907,1.00873015943578,1161.26395816667,43.7779881666602,0.0276013542180388,1.01009721325705,1.0376985678913,0.25,0.75,-0.219398082778128,0.228128242213907,9.80667025956127,67.9426348475372
"nonFixSimTest-nonFixSimTest 63-55.746",200,76.9518732366667,1277.95865566667,1354.910529,7.36319733546081,230.213003901297,230.735156654002,0.5,39.01970214,39.01970214,1.415066941,0,0.0577863216666667,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0.0734694002524514,1.06565955302857,1.13912895328102,1123.30941166667,231.60111733333,0.0685046100722081,1.13767288192711,1.20617749208537,0.5,0.5,-0.426530599747549,0.565659553028567,156.2848626559,150.632509161533
"nonFixSimTest-nonFixSimTest 63-55.747",300,169.115046466667,1017.8583266,1186.973373,8.75255327867629,51.5732846459159,52.703841265428,0.75,33.9678702,33.9678702,3.495388331,0,0.142623581333333,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0.161461709962003,0.848768029044815,1.01022973900682,1085.35486516667,101.61850783333,0.155815440547822,0.937811548339717,1.09362698882612,0.75,0.25,-0.588538290037997,0.598768029044815,11.4911621052521,180.25469158949
"nonFixSimTest-nonFixSimTest 63-55.748",350,347.327121166667,693.585241533333,1040.912363,4.22678928573777,21.2646734593229,19.4836105733318,0.875,30.1110973766667,30.1110973766667,7.81371889933333,0,0.333769477333333,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,0.331608760257788,0.578364358817261,0.909973119075049,1066.37759191667,-25.4652289166702,0.325707445279672,0.650412430635106,0.976119876196104,0.875,0.125,-0.543391239742212,0.453364358817261,-101.128042645992,151.325626858643
"nonFixSimTest-nonFixSimTest 63-55.749",400,1047.40031866667,0,1047.40031866667,19.9671197574477,0,19.9671197574477,1,28.06767248,28.06767248,28.06767248,0,1,"nonFixSimTest-nonFixSimTest","63-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-55",1047.40031866667,1199.21850466667,1,0,1,1047.40031866667,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 63-82.750",0,0,1283.524954,1283.524954,0,124.889786240063,124.889786240063,0,34.1584232966667,34.1584232966667,0,0,0,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0,1,1,1283.524954,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 63-82.751",50,148.218980233333,1092.96431733333,1241.18329766667,10.5279570125385,76.120221849175,74.8825812054454,0.125,32.83532632,32.83532632,3.32876564133333,0,0.119715068333333,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0.129506117694431,0.851533360475148,0.981039478169579,1266.146090125,-24.9627924583301,0.117063095158869,0.863221334297551,0.980284429535406,0.125,0.875,0.00450611769443088,-0.0234666395248518,-23.0182535986477,-3.8890779193787
"nonFixSimTest-nonFixSimTest 63-82.752",100,247.886014266667,1051.3961706,1299.28218466667,30.6720285297255,144.75509206928,143.435891287267,0.25,33.9218733933333,33.9218733933333,5.441852925,0,0.192230452666667,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0.216590043244696,0.819147432485368,1.03573747573006,1248.76722625,50.51495841667,0.198504580402113,0.841947280885407,1.04045186112737,0.25,0.75,-0.0334099567553039,0.0691474324853679,43.3856349887109,14.2586472559122
"nonFixSimTest-nonFixSimTest 63-82.753",200,439.930504166667,805.597911166667,1245.52841533333,52.174144468393,72.0090120552227,48.2314786330375,0.5,32.33816267,32.33816267,9.777776268,0,0.353573192666667,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0.384388636059215,0.627644915399648,1.01203355145886,1214.0094985,31.51891683333,0.362378140130068,0.663584520682947,1.02596266081301,0.5,0.5,-0.115611363940785,0.127644915399648,14.6088457717487,33.8201421231708
"nonFixSimTest-nonFixSimTest 63-82.754",300,576.9171275,618.501769266667,1195.418897,85.4898158945339,43.667416780787,80.4827553934257,0.75,32.73628908,32.73628908,13.8027331966667,0,0.481246209333333,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0.504080498302777,0.481877479155475,0.985957977458252,1179.25177075,16.1671262499999,0.489223032612521,0.524486614824671,1.01370964763506,0.75,0.25,-0.245919501697223,0.231877479155475,-17.047148743833,66.4285495210002
"nonFixSimTest-nonFixSimTest 63-82.755",350,699.839047466667,388.5307089,1088.36975633333,55.134382662329,48.5877558573527,7.41626710516216,0.875,29.36730519,29.36730519,16.6568942533333,0,0.642828805666667,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,0.611483346503244,0.302706003252353,0.914189349755596,1161.872906875,-73.5031505416698,0.602337005472458,0.334400351881,0.936737357324765,0.875,0.125,-0.263516653496756,0.177706003252353,-104.174944469167,61.343587921669
"nonFixSimTest-nonFixSimTest 63-82.756",400,1144.494043,0,1144.494043,15.0326742527373,0,15.0326742527373,1,28.7388722166667,28.7388722166667,28.7388722166667,0,1,"nonFixSimTest-nonFixSimTest","63-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 63-82",1144.494043,1283.524954,1,0,1,1144.494043,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 64-55.757",0,0,1071.85859366667,1071.85859366667,0,5.61798121159281,5.61798121159281,0,28.8165316233333,28.8165316233333,0,0,0,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0,1,1,1071.85859366667,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 64-55.758",50,225.530492966667,826.1949832,1051.72547633333,21.7185707489097,23.5536766782632,6.9875692858201,0.125,28.40285887,28.40285887,6.21089733333333,0,0.214455538666667,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0.211148315622304,0.770805951532943,0.981954267155247,1071.390531875,-19.6650555416725,0.210502600365503,0.7711426959823,0.981645296503361,0.125,0.875,0.0861483156223041,-0.104194048467057,-19.3086877564719,-0.712735903727164
"nonFixSimTest-nonFixSimTest 64-55.759",100,329.031147433333,733.7146415,1062.74578866667,39.5563199198547,43.0402084635153,10.7608239478066,0.25,28.6015048433333,28.6015048433333,8.81287060533333,0,0.309678016,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0.308048688467552,0.684525594920194,0.992574283387746,1070.92247008333,-8.17668141666491,0.3072408662858,0.685123958079715,0.992364824116513,0.25,0.75,0.0580486884675521,-0.0654744050798058,-7.94541538808971,-0.462531523824717
"nonFixSimTest-nonFixSimTest 64-55.760",200,691.375734333333,376.064805366667,1067.44054,14.3354474917998,5.75533330278793,9.58840142970112,0.5,28.9129228466667,28.9129228466667,18.7121926233333,0,0.647652405333333,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0.647286403919637,0.350853002055248,0.998139405974884,1069.9863465,-2.5458064999998,0.646153791209459,0.351466919738557,0.997620711228393,0.5,0.5,0.147286403919637,-0.149146997944752,-1.99081020325308,-1.10999319349393
"nonFixSimTest-nonFixSimTest 64-55.761",300,832.518149866667,255.286257933333,1087.80440766667,27.4653805177305,39.5002809645175,36.1369193091152,0.75,31.0440762333333,31.0440762333333,23.1848378633333,0,0.765729215,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0.779428106403884,0.238171582932443,1.01759968933633,1069.05022291667,18.7541847500049,0.778745593069825,0.238797254292545,1.01754284723765,0.75,0.25,0.0294281064038837,-0.011828417067557,18.8314272925112,-0.154484818352121
"nonFixSimTest-nonFixSimTest 64-55.762",350,967.110778533333,105.359709986667,1072.47048833333,23.1885255291727,33.3108149936309,10.666787708187,0.875,28.86395586,28.86395586,25.9342163333333,0,0.901951544666667,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,0.905437704770456,0.0982962777079083,1.00373398247836,1068.582161125,3.88832720833261,0.905041103732411,0.0985976687798577,1.00363877233758,0.875,0.125,0.0304377047704559,-0.0267037222920917,3.99531026991992,-0.213965749834675
"nonFixSimTest-nonFixSimTest 64-55.763",400,1068.11409933333,0,1068.11409933333,15.1934759393199,0,15.1934759393199,1,28.8505468033333,28.8505468033333,28.8505468033333,0,1,"nonFixSimTest-nonFixSimTest","64-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-55",1068.11409933333,1071.85859366667,1,0,1,1068.11409933333,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 64-82.764",0,0,1063.55057466667,1063.55057466667,0,9.2480215292953,9.2480215292953,0,28.58391508,28.58391508,0,0,0,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0,1,1,1063.55057466667,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 64-82.765",50,699.203313966667,396.247445,1095.45075866667,8.92028963344395,15.250717001398,23.0053147156073,0.125,29.6821690833333,29.6821690833333,20.0521885433333,0,0.638361520666667,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0.538038544985371,0.372570383053189,0.910608928038559,1093.04941620834,2.40134245833383,0.639681338829239,0.362515581751589,1.00219692030637,0.125,0.875,0.413038544985371,-0.502429616946811,-105.619658222781,216.042001962223
"nonFixSimTest-nonFixSimTest 64-82.766",100,1005.63187566667,140.766966466667,1146.398842,5.24786626471222,5.19465845458779,9.50837494767473,0.25,30.1765485933333,30.1765485933333,27.0184054233333,0,0.877226675,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0.773836022179378,0.132355686527446,0.906191708706824,1122.54825775,23.8505842499976,0.895847344400431,0.125399478815116,1.02124682309677,0.25,0.75,0.523836022179378,-0.617644313472554,-110.838805793963,269.378780354595
"nonFixSimTest-nonFixSimTest 64-82.767",200,1090.78762366667,68.71770346,1159.50532666667,29.5690661439792,1.32134453220725,28.593439566221,0.5,29.57207322,29.57207322,28.09523162,0,0.940698205666667,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0.83936356450628,0.0646115992006652,0.903975163706945,1181.54594083333,-22.0406141666649,0.923186806344023,0.058159146492039,0.981345952446741,0.5,0.5,0.33936356450628,-0.435388400799335,-113.457755541244,182.834283669159
"nonFixSimTest-nonFixSimTest 64-82.768",300,1121.425515,34.33166522,1155.75718033333,12.0538528605895,3.39504162465913,9.60538741254571,0.75,29.2553710066667,29.2553710066667,28.5265564266667,0,0.970283289666667,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0.862939491772538,0.0322802375719274,0.895219729344465,1240.54362391667,-84.7864435833374,0.903979105111527,0.0276746940277742,0.931653799230657,0.75,0.25,0.112939491772538,-0.217719762428073,-123.802703472465,78.0325195515949
"nonFixSimTest-nonFixSimTest 64-82.769",350,1160.644852,16.5153616533333,1177.16021366667,18.5763645612142,2.45989425587421,18.118862820956,0.875,30.16109605,30.16109605,29.7943380033333,0,0.985965498,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,0.893118861053641,0.0155285155654299,0.908647376619071,1270.04246545833,-92.8822517916637,0.91386302707693,0.0130037869618582,0.926866814049289,0.875,0.125,0.0181188610536409,-0.10947148443457,-107.937321340213,30.1101390704255
"nonFixSimTest-nonFixSimTest 64-82.770",400,1299.541307,0,1299.541307,163.34941782261,0,163.34941782261,1,38.5891808,38.5891808,38.5891808,0,1,"nonFixSimTest-nonFixSimTest","64-82","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 64-82",1299.541307,1063.55057466667,1,0,1,1299.541307,0,1,0,1,1,0,0,0,0,0
"nonFixSimTest-nonFixSimTest 65-55.771",0,0,1111.20490933333,1111.20490933333,0,17.3511103824404,17.3511103824404,0,29.16414821,29.16414821,0,0,0,"nonFixSimTest-nonFixSimTest","65-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 65-55",1056.30195,1111.20490933333,0,1,1,1111.20490933333,0,0,1,1,0,1,0,0,0,0
"nonFixSimTest-nonFixSimTest 65-55.772",50,186.9189106,918.7296941,1105.64860466667,58.1999780040698,54.4742267691641,4.44390563809382,0.125,29.5078919566667,29.5078919566667,5.059802635,0,0.168940436333333,"nonFixSimTest-nonFixSimTest","65-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 65-55",1056.30195,1111.20490933333,0.176955945788039,0.826786928660344,1.00374287444838,1104.34203941666,1.30656525000632,0.169258168147555,0.831924948347789,1.00118311646516,0.125,0.875,0.0519559457880391,-0.048213071339656,4.0563530202469,-5.49957547382149
"nonFixSimTest-nonFixSimTest 65-55.773",100,326.4253774,763.8272242,1090.25260166667,32.447529518435,33.1523170303313,2.42915053980449,0.25,28.7966853333333,28.7966853333333,8.64134636466667,0,0.299415727333333,"nonFixSimTest-nonFixSimTest","65-55","Lusignan30IrrN2","nonFixSimTest-nonFixSimTest 65-55",1056.30195,1111.20490933333,0.309026578432426,0.68738647371371,0.996413052146136,1097.4791695,-7.22656783332764,0.297431957226775,0.695983345677525,0.993415302965049,0.25,0.75,0.0590265784324264,-0.0626135262862905,-3.88736703866064,-6.67840172267372
